groupID,24,25,26,27,20,21,22,23,28,29,1,3,2,5,4,7,6,9,8,13,12,11,10,39,38,15,14,17,16,19,18,31,30,37,36,35,34,33,32
5,1,1,1,0,2,0,0,0,0,0,0,0,0,12,0,12,0,12,0,12,11,12,6,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0
groupID,24,25,26,27,20,21,22,23,28,29,4,8,59,58,55,54,57,56,51,50,53,52,88,89,82,83,80,81,86,87,84,85,3,7,39,38,33,32,31,30,37,36,35,34,60,61,62,63,64,65,66,67,68,69,2,6,91,90,93,92,95,94,97,96,11,10,13,12,15,14,17,16,19,18,48,49,46,47,44,45,42,43,40,41,1,5,9,77,76,75,74,73,72,71,70,79,78
4,12,12,0,0,11,11,11,12,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,1,2,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,1,0,3,11,11,13,0,5,13,6,6,0,7,6,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
groupID,30,28,29,24,25,26,27,20,21,48,49,46,47,44,45,42,43,40,41,1,3,2,5,4,7,6,9,8,13,12,14,11,10,39,38,15,22,17,16,19,18,31,23,51,36,35,34,33,37,32,50
7,5,2,0,7,0,15,9,18,13,0,0,0,0,0,0,0,2,0,0,19,13,19,2,2,5,0,19,5,5,5,5,23,0,0,3,0,4,0,1,6,13,0,1,0,4,7,0,0,0,0,0
groupID,30,28,29,60,35,34,23,24,25,26,27,20,21,48,49,46,47,44,45,42,43,40,41,1,3,2,5,4,7,6,9,8,13,12,17,15,32,58,11,10,39,38,59,22,14,16,19,54,31,56,51,36,53,52,33,55,37,18,57,50
6,9,3,8,0,0,0,10,10,11,3,3,0,12,0,0,0,0,1,0,1,0,0,2,12,18,9,4,0,13,3,9,0,9,0,0,12,7,0,11,11,2,2,0,3,9,3,3,0,8,0,0,5,0,0,7,0,2,3,1,0
groupID,42,29,24,25,26,27,20,21,22,23,28,43,40,41,1,3,2,5,4,7,6,9,8,13,12,11,10,39,38,15,14,17,16,19,18,31,30,37,36,35,34,33,32
9,0,0,0,1,1,1,7,5,5,3,0,0,0,0,0,13,13,0,13,23,0,3,23,21,16,24,15,0,0,7,21,8,7,9,7,0,1,0,0,0,0,0,1
groupID,30,28,29,60,61,62,63,64,65,66,34,24,25,26,27,20,21,48,49,46,23,44,45,42,43,40,41,1,35,3,2,5,4,7,6,9,8,18,13,12,17,15,32,58,11,10,39,38,59,22,14,16,19,54,31,56,51,36,53,52,33,55,37,47,57,50
8,0,3,4,0,0,2,1,0,0,0,0,4,2,1,0,8,6,0,0,0,12,4,0,4,0,0,0,0,6,8,10,8,8,9,8,1,5,6,8,8,16,14,2,2,8,26,6,0,2,12,8,8,8,0,4,0,0,0,0,2,4,2,3,4,2,0
