issueID,time,action,label,user,milestone,identifier
52,1456789212,labeled,help wanted,group10/user2,2,572098553
53,1457032528,closed,closed,group10/user1,2,576722156
53,1456789274,milestoned,Mar 1 http://se16.unbox.org/project/mar1.md,group10/user2,2,572099731
53,1456789274,assigned,group10/user2,group10/user2,2,572099729
53,1456789274,labeled,question,group10/user2,2,572099728
53,1456789274,labeled,help wanted,group10/user2,2,572099727
54,1459986087,labeled,enhancement,group10/user1,4,617628128
54,1459986076,milestoned,May 1,group10/user1,4,617628003
54,1459986072,assigned,group10/user1,group10/user1,4,617627978
54,1456938632,closed,closed,group10/user5,4,574976310
55,1459739426,closed,closed,group10/user1,3,613009976
55,1457038484,milestoned,Apr 1,group10/user1,3,576847306
55,1457038484,assigned,group10/user3,group10/user3,3,576847305
55,1457038484,labeled,question,group10/user1,3,576847304
55,1457038484,labeled,help wanted,group10/user1,3,576847303
56,1458521579,closed,closed,group10/user1,3,596546863
56,1457115034,milestoned,Apr 1,group10/user1,3,578143043
56,1457115034,assigned,group10/user5,group10/user5,3,578143042
56,1457115034,labeled,enhancement,group10/user1,3,578143041
57,1459739420,closed,closed,group10/user1,3,613009936
57,1457115075,milestoned,Apr 1,group10/user1,3,578143712
57,1457115075,assigned,group10/user4,group10/user4,3,578143711
57,1457115075,labeled,enhancement,group10/user1,3,578143710
58,1459739414,closed,closed,group10/user1,3,613009888
58,1457115098,milestoned,Apr 1,group10/user1,3,578144107
58,1457115098,assigned,group10/user3,group10/user3,3,578144106
58,1457115098,labeled,enhancement,group10/user1,3,578144104
59,1459989205,demilestoned,Apr 1,group10/user1,4,617664187
59,1459989205,milestoned,May 1,group10/user1,4,617664186
59,1459389202,assigned,group10/user1,group10/user1,4,609154733
59,1459389202,unassigned,unassigned,group10/user4,4,609154732
59,1459389195,assigned,group10/user4,group10/user4,4,609154664
59,1459389195,unassigned,unassigned,group10/user5,4,609154663
59,1459389191,assigned,group10/user5,group10/user5,4,609154637
59,1459389191,unassigned,unassigned,group10/user3,4,609154636
59,1459389188,assigned,group10/user3,group10/user3,4,609154616
59,1459389188,unassigned,unassigned,group10/user7,4,609154615
59,1459389183,assigned,group10/user7,group10/user7,4,609154576
59,1459389183,unassigned,unassigned,group10/user1,4,609154575
59,1459389173,milestoned,Apr 1,group10/user1,4,609154480
59,1459389173,labeled,help wanted,group10/user1,4,609154479
59,1459389173,labeled,enhancement,group10/user1,4,609154478
59,1459389173,assigned,group10/user1,group10/user1,4,609154477
60,1459739459,closed,closed,group10/user1,3,613010243
60,1459389262,milestoned,Apr 1,group10/user1,3,609155225
60,1459389262,assigned,group10/user5,group10/user5,3,609155224
61,1459739407,closed,closed,group10/user1,3,613009831
61,1459739252,milestoned,Apr 1,group10/user3,3,613008788
61,1459739252,labeled,enhancement,group10/user3,3,613008787
61,1459739252,assigned,group10/user3,group10/user3,3,613008786
62,1459985998,closed,closed,group10/user1,4,617627294
62,1459739300,milestoned,May 1,group10/user1,4,613009126
62,1459739300,labeled,enhancement,group10/user1,4,613009125
62,1459739300,assigned,group10/user1,group10/user1,4,613009124
63,1459986045,closed,closed,group10/user1,4,617627766
63,1459739506,milestoned,May 1,group10/user1,4,613010532
63,1459739505,labeled,enhancement,group10/user1,4,613010531
63,1459739505,assigned,group10/user4,group10/user4,4,613010530
64,1459951626,assigned,group10/user4,group10/user4,3,616859128
64,1459951624,milestoned,Apr 1,group10/user4,3,616859093
64,1459951621,labeled,enhancement,group10/user4,3,616858977
64,1459782127,closed,closed,group10/user4,3,613735309
65,1459951516,assigned,group10/user4,group10/user4,3,616856626
65,1459951512,milestoned,Apr 1,group10/user4,3,616856527
65,1459951510,labeled,enhancement,group10/user4,3,616856452
65,1459782291,closed,closed,group10/user4,3,613739403
66,1459951394,assigned,group10/user4,group10/user4,3,616853140
66,1459951391,milestoned,Apr 1,group10/user4,3,616853003
66,1459951389,labeled,enhancement,group10/user4,3,616852918
66,1459782361,closed,closed,group10/user4,3,613741076
67,1459951362,milestoned,Apr 1,group10/user4,3,616852203
67,1459951349,assigned,group10/user4,group10/user4,3,616851725
67,1459951342,labeled,enhancement,group10/user4,3,616851517
67,1459782438,closed,closed,group10/user4,3,613743263
68,1459898567,assigned,group10/user4,group10/user4,4,615957325
68,1459898565,milestoned,May 1,group10/user4,4,615957281
68,1459898560,labeled,enhancement,group10/user4,4,615957238
68,1459782551,closed,closed,group10/user4,4,613746219
69,1459892915,milestoned,May 1,group10/user1,4,615845195
69,1459892915,labeled,enhancement,group10/user1,4,615845194
69,1459892915,labeled,bug,group10/user1,4,615845193
69,1459892915,assigned,group10/user4,group10/user4,4,615845192
70,1459967526,closed,closed,group10/user5,4,617261822
70,1459902254,labeled,help wanted,group10/user4,4,616011452
70,1459897781,milestoned,May 1,group10/user1,4,615945322
70,1459897781,labeled,enhancement,group10/user1,4,615945321
70,1459897781,assigned,group10/user5,group10/user5,4,615945320
71,1459897816,closed,closed,group10/user3,3,615946008
71,1459897812,milestoned,Apr 1,group10/user3,3,615945947
71,1459897812,labeled,enhancement,group10/user3,3,615945946
71,1459897812,assigned,group10/user3,group10/user3,3,615945945
72,1459897983,closed,closed,group10/user3,3,615948927
72,1459897880,milestoned,Apr 1,group10/user3,3,615947096
72,1459897880,labeled,enhancement,group10/user3,3,615947093
72,1459897880,assigned,group10/user3,group10/user3,3,615947091
73,1459897977,closed,closed,group10/user3,3,615948824
73,1459897974,milestoned,Apr 1,group10/user3,3,615948766
73,1459897974,labeled,enhancement,group10/user3,3,615948765
73,1459897974,assigned,group10/user3,group10/user3,3,615948764
74,1459898017,closed,closed,group10/user3,3,615949417
74,1459898010,milestoned,Apr 1,group10/user3,3,615949308
74,1459898010,labeled,enhancement,group10/user3,3,615949307
74,1459898010,assigned,group10/user3,group10/user3,3,615949306
75,1459898209,closed,closed,group10/user3,3,615952296
75,1459898206,milestoned,Apr 1,group10/user3,3,615952255
75,1459898206,labeled,enhancement,group10/user3,3,615952253
75,1459898206,assigned,group10/user3,group10/user3,3,615952252
76,1459898339,closed,closed,group10/user3,3,615954399
76,1459898336,milestoned,Apr 1,group10/user3,3,615954354
76,1459898336,labeled,bug,group10/user3,3,615954353
76,1459898336,assigned,group10/user3,group10/user3,3,615954352
77,1459898388,closed,closed,group10/user3,3,615955066
77,1459898386,milestoned,Apr 1,group10/user3,3,615955033
77,1459898386,labeled,enhancement,group10/user3,3,615955032
77,1459898386,assigned,group10/user3,group10/user3,3,615955031
78,1459898694,closed,closed,group10/user3,3,615959010
78,1459898692,milestoned,Apr 1,group10/user3,3,615958994
78,1459898692,labeled,duplicate,group10/user3,3,615958993
78,1459898692,assigned,group10/user3,group10/user3,3,615958992
79,1459902089,milestoned,May 1,group10/user4,4,616009217
79,1459902089,labeled,question,group10/user4,4,616009216
79,1459902089,assigned,group10/user1,group10/user1,4,616009215
80,1460002000,closed,closed,group10/user1,4,617807700
80,1459902154,milestoned,May 1,group10/user4,4,616010066
80,1459902154,labeled,question,group10/user4,4,616010065
80,1459902154,assigned,group10/user5,group10/user5,4,616010064
81,1460002015,closed,closed,group10/user1,4,617807789
81,1459902220,milestoned,May 1,group10/user4,4,616010976
81,1459902220,labeled,help wanted,group10/user4,4,616010974
81,1459902220,assigned,group10/user4,group10/user4,4,616010972
