issueID,time,action,label,user,milestone,identifier
50,1456286163,head_ref_deleted,head_ref_deleted,group4/user4,,562898181
50,1456243046,closed,closed,group4/user4,,561858879
50,1456243046,merged,merged,group4/user4,,561858877
50,1456243046,referenced,referenced,group4/user4,,561858876
51,1456286253,head_ref_deleted,head_ref_deleted,group4/user4,,562899367
51,1456286222,closed,closed,group4/user4,,562899011
51,1456286222,merged,merged,group4/user4,,562899010
51,1456286222,referenced,referenced,group4/user4,,562899009
52,1456286305,closed,closed,group4/user4,,562900069
52,1456286305,merged,merged,group4/user4,,562900068
52,1456286305,referenced,referenced,group4/user4,,562900067
53,1456304320,head_ref_deleted,head_ref_deleted,group4/user4,,563207928
53,1456304270,closed,closed,group4/user4,,563206986
53,1456304270,merged,merged,group4/user4,,563206985
53,1456304270,referenced,referenced,group4/user4,,563206984
54,1456304782,closed,closed,group4/user4,11,563216999
54,1456304782,merged,merged,group4/user4,11,563216998
54,1456304782,referenced,referenced,group4/user4,11,563216997
54,1456304774,milestoned,Solution 2 Testing Iteration,group4/user4,11,563216861
54,1456304774,assigned,group4/user4,group4/user4,11,563216860
54,1456304774,labeled,Mar1,group4/user4,11,563216859
55,1456767503,closed,closed,group4/user2,13,571493151
55,1456379963,milestoned,Solution 3: Development Phase Iteration 1,group4/user2,13,564999049
55,1456379963,assigned,group4/user2,group4/user2,13,564999048
55,1456379963,labeled,feature,group4/user2,13,564999047
56,1456627715,closed,closed,group4/user3,8,569434699
56,1456624874,milestoned,Solution 1 development iteration 2,group4/user3,8,569412158
56,1456624874,assigned,group4/user3,group4/user3,8,569412157
56,1456624874,labeled,feature,group4/user3,8,569412156
57,1456635768,closed,closed,group4/user3,8,569508995
57,1456627697,milestoned,Solution 1 development iteration 2,group4/user3,8,569434563
57,1456627697,assigned,group4/user3,group4/user3,8,569434562
57,1456627697,labeled,feature,group4/user3,8,569434561
58,1456686612,closed,closed,group4/user3,8,570002146
58,1456635427,milestoned,Solution 1 development iteration 2,group4/user3,8,569506568
58,1456635427,assigned,group4/user3,group4/user3,8,569506567
58,1456635427,labeled,feature,group4/user3,8,569506566
59,1456642753,closed,closed,group4/user3,8,569577476
59,1456636104,milestoned,Solution 1 development iteration 2,group4/user3,8,569513028
59,1456636085,assigned,group4/user3,group4/user3,8,569512896
59,1456636083,labeled,feature,group4/user3,8,569512866
60,1456657176,closed,closed,group4/user3,8,569715279
60,1456653822,milestoned,Solution 1 development iteration 2,group4/user3,8,569683828
60,1456653822,assigned,group4/user3,group4/user3,8,569683827
60,1456653822,labeled,feature,group4/user3,8,569683826
61,1456663575,closed,closed,group4/user3,8,569782682
61,1456657233,milestoned,Solution 1 development iteration 2,group4/user3,8,569715768
61,1456657233,assigned,group4/user3,group4/user3,8,569715767
61,1456657233,labeled,feature,group4/user3,8,569715766
62,1456692321,closed,closed,group4/user3,8,570068724
62,1456686587,milestoned,Solution 1 development iteration 2,group4/user3,8,570001915
62,1456686587,assigned,group4/user3,group4/user3,8,570001914
62,1456686587,labeled,feature,group4/user3,8,570001913
63,1456689693,head_ref_restored,head_ref_restored,group4/user1,,570039793
63,1456689686,head_ref_deleted,head_ref_deleted,group4/user1,,570039709
63,1456689043,closed,closed,group4/user1,,570031162
64,1456699196,closed,closed,group4/user3,8,570147737
64,1456692272,milestoned,Solution 1 development iteration 2,group4/user3,8,570067959
64,1456692272,assigned,group4/user3,group4/user3,8,570067958
64,1456692272,labeled,feature,group4/user3,8,570067957
65,1456723892,closed,closed,group4/user3,8,570478123
65,1456692300,milestoned,Solution 1 development iteration 2,group4/user3,8,570068344
65,1456692300,assigned,group4/user3,group4/user3,8,570068343
65,1456692300,labeled,feature,group4/user3,8,570068342
66,1456724496,closed,closed,group4/user3,10,570487412
66,1456724083,milestoned,Solution 1 testing iteration 2,group4/user3,10,570481685
66,1456724083,assigned,group4/user3,group4/user3,10,570481684
66,1456724083,labeled,feature,group4/user3,10,570481682
67,1456724514,closed,closed,group4/user3,10,570487536
67,1456724162,milestoned,Solution 1 testing iteration 2,group4/user3,10,570482939
67,1456724162,assigned,group4/user3,group4/user3,10,570482938
67,1456724162,labeled,feature,group4/user3,10,570482937
68,1456724534,closed,closed,group4/user3,10,570487771
68,1456724198,milestoned,Solution 1 testing iteration 2,group4/user3,10,570483282
68,1456724198,assigned,group4/user3,group4/user3,10,570483281
68,1456724198,labeled,feature,group4/user3,10,570483280
69,1456724557,closed,closed,group4/user3,10,570488149
69,1456724241,milestoned,Solution 1 testing iteration 2,group4/user3,10,570483817
69,1456724241,assigned,group4/user3,group4/user3,10,570483816
69,1456724241,labeled,feature,group4/user3,10,570483815
70,1456724584,closed,closed,group4/user3,10,570488384
70,1456724287,milestoned,Solution 1 testing iteration 2,group4/user3,10,570484397
70,1456724287,assigned,group4/user3,group4/user3,10,570484396
70,1456724287,labeled,feature,group4/user3,10,570484395
71,1456724604,closed,closed,group4/user3,10,570488654
71,1456724340,milestoned,Solution 1 testing iteration 2,group4/user3,10,570485807
71,1456724340,assigned,group4/user3,group4/user3,10,570485806
71,1456724340,labeled,feature,group4/user3,10,570485805
72,1456724620,closed,closed,group4/user3,10,570488880
72,1456724389,milestoned,Solution 1 testing iteration 2,group4/user3,10,570486182
72,1456724389,assigned,group4/user3,group4/user3,10,570486181
72,1456724389,labeled,feature,group4/user3,10,570486180
73,1456767420,closed,closed,group4/user2,12,571491120
73,1456765851,reopened,reopened,group4/user2,12,571448422
73,1456765846,closed,closed,group4/user2,12,571448278
73,1456765827,milestoned,Solution 3: Design Phase Iteration 1,group4/user2,12,571447495
73,1456765827,assigned,group4/user2,group4/user2,12,571447493
73,1456765826,labeled,feasibilty study,group4/user2,12,571447491
74,1456767926,closed,closed,group4/user2,13,571503409
74,1456765941,milestoned,Solution 3: Development Phase Iteration 1,group4/user2,13,571451343
74,1456765941,assigned,group4/user2,group4/user2,13,571451341
74,1456765941,labeled,feature,group4/user2,13,571451340
75,1456767988,closed,closed,group4/user2,13,571504802
75,1456766011,milestoned,Solution 3: Development Phase Iteration 1,group4/user2,13,571453076
75,1456766011,assigned,group4/user2,group4/user2,13,571453075
75,1456766011,labeled,feature,group4/user2,13,571453074
76,1456767978,closed,closed,group4/user2,13,571504508
76,1456767154,milestoned,Solution 3: Development Phase Iteration 1,group4/user2,13,571484771
76,1456767154,assigned,group4/user2,group4/user2,13,571484770
76,1456767154,labeled,feature,group4/user2,13,571484769
77,1456808397,closed,closed,group4/user2,14,572465585
77,1456768237,demilestoned,Solution 3: Development Phase Iteration 1,group4/user2,14,571511096
77,1456768237,milestoned,Solution 3: Testing Phase Iteration1,group4/user2,14,571511094
77,1456768233,demilestoned,Solution 3: Enhancement to the existing tool,group4/user2,14,571511001
77,1456768233,milestoned,Solution 3: Development Phase Iteration 1,group4/user2,14,571511000
77,1456768168,milestoned,Solution 3: Enhancement to the existing tool,group4/user2,14,571509198
77,1456768168,assigned,group4/user2,group4/user2,14,571509197
77,1456768168,labeled,test,group4/user2,14,571509195
78,1456808407,closed,closed,group4/user2,14,572465725
78,1456768315,milestoned,Solution 3: Testing Phase Iteration1,group4/user2,14,571513131
78,1456768315,assigned,group4/user2,group4/user2,14,571513130
78,1456768315,labeled,test,group4/user2,14,571513129
79,1456834465,closed,closed,group4/user4,,572933512
79,1456834465,merged,merged,group4/user4,,572933511
79,1456834465,referenced,referenced,group4/user4,,572933510
80,1456808377,closed,closed,group4/user2,13,572465327
80,1456808369,milestoned,Solution 3: Development Phase Iteration 1,group4/user2,13,572465157
80,1456808369,assigned,group4/user2,group4/user2,13,572465156
80,1456808369,labeled,feature,group4/user2,13,572465154
81,1456808870,closed,closed,group4/user2,14,572473184
81,1456808864,milestoned,Solution 3: Testing Phase Iteration1,group4/user2,14,572473107
81,1456808864,assigned,group4/user2,group4/user2,14,572473106
81,1456808864,labeled,test,group4/user2,14,572473105
82,1456808943,closed,closed,group4/user2,14,572474163
82,1456808938,milestoned,Solution 3: Testing Phase Iteration1,group4/user2,14,572474059
82,1456808938,assigned,group4/user2,group4/user2,14,572474058
82,1456808938,labeled,test,group4/user2,14,572474055
